0	1.412
1	1.516
2	1.601
3	1.563
4	1.620
5	1.725
6	1.784
7	1.800
8	1.746
9	1.848
10	1.838
11	1.814
12	1.760
13	1.703
14	1.787
15	1.889
16	1.820
17	1.838
18	1.774
19	1.759
20	1.781
21	1.805
22	1.857
23	1.900
24	1.876
25	1.858
26	1.864
27	1.959
28	1.972
29	1.929
30	1.860
31	1.912
32	1.963
33	1.866
34	1.865
35	2.026
36	1.943
37	1.957
38	1.972
39	1.905
40	1.989
41	1.981
42	1.927
43	1.937
44	2.032
45	1.950
46	1.869
47	1.922
48	1.977
49	1.962
50	2.019
51	1.989
52	1.936
53	1.963
54	2.011
55	1.922
56	2.046
57	2.048
58	2.028
59	2.040
60	2.105
61	2.086
62	2.109
63	2.054
64	2.088
65	2.079
66	2.255
67	2.181
68	2.188
69	2.185
70	2.162
71	2.118
72	1.977
73	1.881
74	2.026
75	2.046
76	2.025
77	2.083
78	2.121
79	2.175
80	2.054
81	2.077
82	2.157
83	2.082
84	2.133
85	2.085
86	2.149
87	2.127
88	2.104
89	2.020
90	2.075
91	2.106
92	2.064
93	2.042
94	2.130
95	2.118
96	1.998
97	2.156
98	2.199
99	2.109
100	2.074
101	2.071
102	2.020
103	1.990
104	2.070
105	2.155
106	2.147
107	2.061
108	1.944
109	2.056
110	1.970
111	2.012
112	2.050
113	2.010
114	2.053
115	1.868
116	1.949
117	2.006
118	2.081
119	2.056
120	2.133
121	2.056
122	2.126
123	2.142
124	2.179
125	2.191
126	2.213
127	2.128
128	2.080
129	2.100
130	2.074
131	2.065
132	2.102
133	2.080
134	2.048
135	2.090
136	2.170
137	2.154
138	2.195
139	2.059
140	2.094
141	2.071
142	2.150
143	2.176
144	2.249
145	2.161
146	2.151
147	2.186
148	2.179
149	2.096
150	2.114
151	2.111
152	2.097
153	2.026
154	2.034
155	2.137
156	2.102
157	1.992
158	2.061
159	2.191
160	2.149
161	2.136
162	2.168
163	2.159
164	2.162
165	2.195
166	2.188
167	2.332
168	2.348
169	2.309
170	2.290
171	2.395
172	2.352
173	2.326
174	2.449
175	2.335
176	2.365
177	2.335
178	2.270
179	2.140
180	2.273
181	2.299
182	2.379
183	2.308
184	2.198
185	2.173
186	2.249
187	2.227
188	2.381
189	2.345
190	2.332
191	2.452
192	2.369
193	2.171
194	2.211
195	2.247
196	2.240
197	2.234
198	2.278
199	2.273
200	2.276
201	2.303
202	2.229
203	2.221
204	2.247
205	2.304
206	2.409
207	2.448
208	2.495
209	2.448
210	2.417
211	2.379
212	2.350
213	2.454
214	2.401
215	2.410
216	2.313
217	2.327
218	2.298
219	2.284
220	2.250
221	2.311
222	2.293
223	2.378
224	2.381
225	2.421
226	2.351
227	2.360
228	2.333
229	2.351
230	2.333
231	2.368
232	2.328
233	2.341
234	2.357
235	2.424
236	2.264
237	2.381
238	2.394
239	2.443
240	2.349
241	2.354
242	2.444
243	2.482
244	2.507
245	2.367
246	2.474
247	2.493
248	2.374
249	2.416
250	2.441
251	2.413
252	2.410
253	2.463
254	2.397
255	2.393
256	2.403
257	2.409
258	2.475
259	2.430
260	2.340
261	2.253
262	2.148
263	2.392
264	2.437
265	2.412
266	2.388
267	2.344
268	2.377
269	2.468
270	2.412
