1.412	-1992.385
1.516	-1981.251
1.601	-2006.547
1.563	-1967.058
1.620	-2125.743
1.725	-2116.870
1.784	-2100.252
1.800	-2122.156
1.746	-2135.994
1.848	-2117.013
1.838	-2171.459
1.814	-2156.398
1.760	-2105.746
1.703	-2156.640
1.787	-2122.371
1.889	-2129.499
1.820	-2136.096
1.838	-2129.621
1.774	-2113.277
1.759	-2183.620
1.781	-2154.611
1.805	-2158.579
1.857	-2165.621
1.900	-2216.296
1.876	-2187.459
1.858	-2220.427
1.864	-2216.008
1.959	-2205.254
1.972	-2243.041
1.929	-2230.601
1.860	-2238.367
1.912	-2244.915
1.963	-2233.439
1.866	-2197.690
1.865	-2244.835
2.026	-2229.084
1.943	-2186.195
1.957	-2247.528
1.972	-2216.146
1.905	-2204.686
1.989	-2186.574
1.981	-2180.635
1.927	-2179.070
1.937	-2209.973
2.032	-2205.345
1.950	-2208.654
1.869	-2203.888
1.922	-2207.147
1.977	-2227.982
1.962	-2208.694
2.019	-2206.850
1.989	-2212.121
1.936	-2245.383
1.963	-2253.279
2.011	-2215.453
1.922	-2248.500
2.046	-2262.309
2.048	-2237.781
2.028	-2238.377
2.040	-2202.927
2.105	-2257.815
2.086	-2254.633
2.109	-2175.137
2.054	-2198.334
2.088	-2186.675
2.079	-2182.589
2.255	-2223.088
2.181	-2234.603
2.188	-2238.500
2.185	-2232.555
2.162	-2264.723
2.118	-2259.607
1.977	-2206.889
1.881	-2241.073
2.026	-2229.922
2.046	-2237.494
2.025	-2247.066
2.083	-2238.999
2.121	-2247.945
2.175	-2243.090
2.054	-2192.040
2.077	-2210.734
2.157	-2217.075
2.082	-2241.227
2.133	-2225.611
2.085	-2225.998
2.149	-2242.157
2.127	-2239.106
2.104	-2239.466
2.020	-2232.922
2.075	-2195.890
2.106	-2258.211
2.064	-2198.702
2.042	-2227.879
2.130	-2201.005
2.118	-2202.687
1.998	-2209.676
2.156	-2206.585
2.199	-2233.601
2.109	-2223.376
2.074	-2212.561
2.071	-2187.242
2.020	-2204.041
1.990	-2217.198
2.070	-2229.076
2.155	-2235.242
2.147	-2242.016
2.061	-2235.156
1.944	-2212.667
2.056	-2198.630
1.970	-2256.562
2.012	-2234.439
2.050	-2245.849
2.010	-2208.632
2.053	-2186.098
1.868	-2166.150
1.949	-2190.340
2.006	-2176.081
2.081	-2212.162
2.056	-2201.574
2.133	-2251.182
2.056	-2231.615
2.126	-2234.647
