1.396	-1991.539
1.463	-2023.295
1.539	-2063.135
1.612	-2054.524
1.613	-2086.000
1.825	-2078.293
1.713	-2079.744
1.731	-2107.869
1.669	-2062.482
1.808	-2113.597
1.869	-2134.403
1.780	-2129.809
1.820	-2104.298
1.812	-2138.330
1.863	-2111.201
1.977	-2126.032
1.873	-2163.017
1.836	-2160.216
1.928	-2151.033
1.954	-2177.432
2.001	-2173.084
1.975	-2188.229
1.897	-2174.420
1.965	-2157.584
1.899	-2156.026
1.891	-2171.339
1.880	-2167.936
1.902	-2155.427
1.705	-2118.253
1.606	-2125.141
1.768	-2153.658
1.876	-2124.062
1.809	-2149.784
1.816	-2154.175
1.765	-2170.080
1.883	-2149.951
1.733	-2185.121
1.881	-2189.092
1.917	-2157.105
1.840	-2170.132
1.854	-2148.769
1.752	-2168.117
1.879	-2168.028
1.856	-2146.587
1.891	-2149.625
1.931	-2137.747
1.946	-2163.842
1.857	-2147.981
1.922	-2163.049
1.896	-2151.586
1.992	-2160.790
1.956	-2171.701
2.048	-2161.290
2.015	-2145.764
1.985	-2158.303
1.972	-2146.839
1.997	-2136.242
1.977	-2135.473
1.946	-2154.884
1.871	-2171.664
2.033	-2133.609
2.052	-2144.775
1.997	-2180.393
1.979	-2173.348
1.924	-2168.518
1.942	-2194.117
2.065	-2174.189
2.224	-2172.229
2.242	-2207.592
2.162	-2194.482
2.154	-2179.715
2.103	-2211.207
2.060	-2190.994
2.065	-2181.251
1.993	-2204.348
2.141	-2167.572
2.183	-2155.788
2.063	-2161.297
2.123	-2164.961
2.135	-2173.647
2.213	-2156.874
2.220	-2190.395
2.211	-2194.398
2.205	-2190.348
2.237	-2159.981
2.180	-2169.035
2.111	-2153.418
2.036	-2150.988
2.048	-2156.908
2.136	-2194.659
2.139	-2182.987
2.245	-2170.548
2.277	-2179.767
2.108	-2141.398
2.261	-2172.995
2.272	-2200.309
2.225	-2192.031
2.236	-2218.007
2.212	-2191.927
2.356	-2151.493
2.351	-2181.094
2.161	-2183.053
2.309	-2186.506
2.467	-2217.850
2.434	-2194.411
2.419	-2205.389
2.360	-2202.397
2.429	-2187.831
2.340	-2191.337
2.404	-2196.388
2.298	-2199.404
2.142	-2173.938
2.298	-2199.050
2.199	-2208.388
2.237	-2210.530
2.297	-2200.627
2.201	-2188.726
2.337	-2180.505
2.259	-2241.688
2.346	-2229.660
2.468	-2220.218
2.408	-2180.518
2.460	-2161.587
2.443	-2190.412
2.515	-2168.983
2.550	-2191.010
2.473	-2226.793
2.434	-2212.661
2.427	-2237.137
2.451	-2207.654
2.474	-2191.246
2.631	-2176.986
2.605	-2203.513
2.449	-2167.694
2.400	-2174.834
2.402	-2173.095
2.399	-2197.683
2.423	-2175.977
2.366	-2222.683
2.358	-2218.412
2.397	-2242.535
2.416	-2217.132
2.400	-2230.948
2.373	-2226.745
2.511	-2192.450
2.431	-2179.350
2.408	-2188.983
2.366	-2187.805
2.301	-2206.394
2.345	-2193.479
2.374	-2207.398
2.400	-2207.178
2.565	-2212.067
2.502	-2190.286
2.479	-2204.311
2.329	-2199.495
2.408	-2199.610
2.455	-2206.274
2.538	-2217.559
2.523	-2207.183
2.480	-2219.075
2.474	-2204.369
2.414	-2205.188
2.360	-2212.548
2.396	-2208.384
2.452	-2205.997
2.449	-2197.803
2.457	-2193.109
2.507	-2216.712
2.493	-2242.475
2.350	-2257.904
2.395	-2246.401
2.325	-2224.050
2.292	-2194.032
2.328	-2175.263
2.319	-2204.522
2.399	-2191.130
2.297	-2215.049
2.348	-2216.413
2.313	-2182.782
2.346	-2217.263
2.245	-2181.744
2.307	-2194.924
2.322	-2201.276
2.282	-2183.871
2.151	-2198.760
2.125	-2223.616
2.148	-2231.169
2.126	-2236.634
2.192	-2208.555
2.102	-2241.673
2.181	-2238.683
2.138	-2210.249
2.172	-2168.470
2.167	-2224.595
2.265	-2203.995
2.323	-2217.235
2.321	-2205.926
2.250	-2195.946
2.325	-2223.889
2.293	-2240.108
2.380	-2185.586
2.315	-2213.833
2.272	-2219.511
2.225	-2173.432
2.216	-2182.816
2.191	-2177.424
2.254	-2154.268
2.278	-2189.910
2.314	-2184.610
2.308	-2194.189
2.237	-2230.946
2.250	-2222.844
2.263	-2214.567
2.286	-2213.497
2.219	-2225.764
2.222	-2212.829
2.315	-2208.150
2.296	-2247.295
2.359	-2195.341
2.280	-2194.601
2.245	-2214.832
2.332	-2211.917
2.326	-2235.019
2.269	-2214.205
2.247	-2232.752
2.306	-2208.792
2.280	-2207.894
2.228	-2219.721
2.155	-2223.977
2.198	-2189.169
2.334	-2239.381
2.221	-2189.969
2.233	-2206.473
2.280	-2223.253
2.295	-2222.238
2.344	-2189.517
2.364	-2223.063
2.397	-2209.925
2.320	-2210.175
2.352	-2242.612
2.289	-2202.106
2.296	-2248.906
2.353	-2205.072
2.318	-2212.093
2.335	-2230.768
2.373	-2250.641
2.267	-2227.894
2.238	-2241.896
2.194	-2232.138
2.185	-2213.820
2.210	-2246.109
2.236	-2219.661
2.191	-2242.922
2.345	-2205.814
2.248	-2198.452
2.259	-2233.584
2.246	-2235.173
2.350	-2206.729
2.345	-2194.868
2.318	-2238.339
2.245	-2210.707
2.290	-2231.335
2.295	-2192.963
2.375	-2215.652
2.314	-2227.378
2.361	-2178.027
2.469	-2174.626
2.483	-2174.164
2.519	-2159.122
2.483	-2189.320
2.520	-2164.734
2.527	-2183.055
2.569	-2201.929
2.491	-2177.697
2.558	-2184.206
2.556	-2201.621
2.630	-2215.216
2.581	-2236.938
2.518	-2211.132
2.539	-2194.939
2.479	-2235.219
2.503	-2224.117
2.592	-2224.791
2.638	-2219.271
2.582	-2222.674
2.565	-2238.968
2.546	-2224.942
2.522	-2208.376
2.553	-2220.624
