0	1.994
1	2.110
2	2.153
3	2.499
4	2.443
5	2.271
6	2.422
7	2.532
8	2.577
9	2.411
10	2.477
11	2.411
12	2.473
13	2.568
14	2.481
15	2.619
16	2.668
17	2.611
18	2.578
19	2.544
20	2.656
21	2.665
22	2.763
23	2.669
24	2.725
25	2.696
26	2.669
27	2.708
28	2.583
29	2.652
30	2.714
31	2.661
32	2.779
33	2.794
34	2.751
35	2.795
36	2.792
37	2.735
38	2.647
39	2.698
40	2.707
41	2.663
42	2.756
43	2.833
44	2.902
45	2.758
46	2.907
47	2.854
48	2.993
49	2.975
50	3.031
51	2.977
52	2.904
53	3.003
54	3.079
55	2.999
56	3.160
57	3.164
58	3.184
59	3.092
60	3.105
61	3.025
62	3.001
63	3.057
64	3.016
65	2.903
66	3.128
67	3.030
68	2.908
69	3.036
70	3.040
71	3.130
72	3.080
73	3.072
74	2.963
75	3.066
76	3.077
77	3.067
78	2.982
79	2.977
80	3.005
81	2.990
82	2.973
83	2.933
84	2.907
85	2.876
86	2.907
87	2.969
88	3.027
89	3.001
90	3.012
91	3.071
92	3.060
93	3.048
94	2.977
95	3.233
96	2.931
97	2.925
98	3.101
99	2.958
100	3.073
101	3.005
102	2.918
103	3.018
104	2.960
105	3.017
106	3.127
107	3.214
108	3.134
109	3.138
110	3.020
111	3.125
112	3.134
113	2.949
114	2.941
115	2.974
116	2.858
117	2.877
118	3.083
119	3.083
120	3.107
121	2.977
122	2.951
123	3.201
124	3.065
125	3.101
126	3.281
127	3.259
128	3.138
129	3.092
130	3.084
131	3.077
132	3.062
133	3.160
134	3.082
135	2.908
136	3.082
137	3.102
138	3.042
139	3.068
140	3.090
141	3.058
142	3.122
143	3.139
144	3.027
145	3.061
146	3.015
147	3.033
148	3.039
149	3.005
150	2.904
151	2.901
152	3.011
153	3.006
154	2.962
155	3.045
156	3.105
157	3.085
158	3.116
159	3.192
160	3.152
161	3.116
162	3.041
163	3.051
164	3.039
165	3.072
166	3.081
167	3.157
168	3.169
169	3.243
170	3.167
171	3.221
172	3.103
173	3.046
174	3.005
175	3.053
176	3.120
177	3.048
178	3.131
179	3.174
180	3.188
181	3.135
182	3.120
183	3.082
184	3.085
185	3.019
186	3.085
187	3.030
188	3.041
189	3.032
190	2.892
191	2.959
192	2.936
193	3.068
194	3.111
195	3.160
196	3.142
197	3.015
198	3.051
199	3.032
200	3.045
201	3.102
202	3.218
203	3.259
204	3.025
205	3.145
206	3.255
207	3.287
208	3.102
209	3.116
210	3.090
211	3.054
212	3.140
213	3.195
214	3.035
215	3.056
216	3.071
217	3.049
218	3.332
219	3.177
220	3.200
221	3.256
222	3.357
223	3.257
224	3.350
225	3.183
226	3.140
227	3.164
228	3.152
229	3.180
230	3.055
231	3.031
232	3.128
233	3.134
234	3.207
235	3.205
236	3.296
237	3.318
238	3.306
239	3.288
240	3.357
241	3.349
242	3.288
243	3.059
244	3.095
245	3.095
246	3.166
247	3.128
248	3.202
249	3.110
250	3.156
251	3.059
252	3.036
253	3.007
254	3.018
255	3.057
256	3.015
257	3.112
258	3.118
259	3.179
260	3.126
261	3.240
262	3.060
263	3.111
264	3.017
265	3.029
266	3.113
267	3.024
268	3.006
269	3.114
270	3.065
271	3.092
272	3.150
273	3.136
274	3.062
275	3.192
276	3.337
277	3.297
278	3.234
279	3.307
280	3.145
281	3.151
282	3.147
283	3.126
284	3.036
285	3.122
286	3.139
287	3.271
288	3.203
289	3.209
290	3.133
291	3.298
292	3.294
293	3.289
294	3.492
295	3.540
296	3.890
297	3.677
298	3.773
299	3.644
300	3.767
301	3.994
302	3.836
303	3.933
304	3.692
305	3.745
306	3.688
307	3.711
308	3.760
309	3.902
310	3.974
311	3.879
312	3.667
313	3.880
314	3.785
315	3.819
316	3.920
317	3.789
318	3.846
319	3.913
320	4.008
321	4.054
322	4.152
323	4.034
324	4.016
325	3.876
326	3.945
327	4.005
328	3.882
329	3.842
330	3.793
331	3.873
332	3.851
333	3.951
334	4.009
335	4.134
336	4.060
337	4.035
338	4.112
339	4.061
340	4.128
341	4.108
342	4.196
343	4.196
344	4.120
345	4.107
346	4.135
347	4.198
348	4.179
349	4.149
350	4.178
351	4.286
352	4.147
353	4.044
354	4.232
355	4.258
356	4.124
357	4.145
358	4.119
359	4.110
360	4.125
361	4.176
362	4.152
363	4.144
364	4.007
365	4.098
366	4.013
367	4.004
368	4.122
369	4.219
370	4.223
371	4.168
372	4.230
373	4.127
374	4.253
